"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","sig_threshold"
0.578870924491053,-0.935301337849159,0.046,0.054,1,"TSPAN12","InhibitoryNeuron",FALSE
0.579131199228643,0.298770749896375,0.358,0.342,1,"DLX6-AS1","InhibitoryNeuron",FALSE
0.584436365094108,-0.135777114404675,0.931,0.955,1,"PVALB","InhibitoryNeuron",FALSE
0.594005367099035,1.12361291760911,0.136,0.125,1,"RN7SL606P","InhibitoryNeuron",FALSE
0.59861295580844,-0.195405584478612,0.102,0.091,1,"MTND4P6","InhibitoryNeuron",FALSE
0.602275269039759,-0.243434285901484,0.159,0.145,1,"SNORA55","InhibitoryNeuron",FALSE
0.605337515751156,0.923170389863668,0.079,0.07,1,"RN7SL573P","InhibitoryNeuron",FALSE
0.613785144348425,-0.21264490330914,0.115,0.104,1,"NOC2LP2","InhibitoryNeuron",FALSE
0.616083098303728,0.584767912861839,0.082,0.073,1,"IGFBP7-AS1","InhibitoryNeuron",FALSE
0.617431208299034,0.180900233064142,0.358,0.342,1,"RNA5SP135","InhibitoryNeuron",FALSE
0.620778961643409,-0.74936541420018,0.12,0.132,1,"MIR1293","InhibitoryNeuron",FALSE
0.624703091037581,0.843884200377288,0.153,0.145,1,"RPLP0","InhibitoryNeuron",FALSE
0.630292848796786,0.243318719626706,0.102,0.093,1,"TRL-TAA3-1","InhibitoryNeuron",FALSE
0.6355003063591,-0.365515040153631,0.051,0.059,1,"MTATP6P9","InhibitoryNeuron",FALSE
0.635575642614803,-0.208782837769169,0.13,0.118,1,"STAM-DT","InhibitoryNeuron",FALSE
0.640525097830978,-0.479122159327346,0.141,0.152,1,"OR5AK1P","InhibitoryNeuron",FALSE
0.649067630155927,-0.419830184668433,0.056,0.063,1,"CDCA3","InhibitoryNeuron",FALSE
0.650323141661356,-0.209892219152394,0.059,0.066,1,"ABHD18","InhibitoryNeuron",FALSE
0.652707792381049,-0.206089155036585,0.309,0.286,1,"MIR1238","InhibitoryNeuron",FALSE
0.658762051728121,-0.19177704697848,0.182,0.195,1,"SLC2A11","InhibitoryNeuron",FALSE
0.660380124460884,0.231856369866239,0.051,0.045,1,"MRPS18BP1","InhibitoryNeuron",FALSE
0.661150622411096,-0.602645275420359,0.102,0.093,1,"CENPN","InhibitoryNeuron",FALSE
0.661920203327913,0.514150489839684,0.136,0.15,1,"CATSPER4","InhibitoryNeuron",FALSE
0.662918405055076,0.343823350333115,0.079,0.088,1,"PARD3B","InhibitoryNeuron",FALSE
0.669316682721221,0.254121807642785,0.102,0.093,1,"NDUFB7","InhibitoryNeuron",FALSE
0.669410380980851,-0.524772591537416,0.043,0.05,1,"PRAC1","InhibitoryNeuron",FALSE
0.675523281477513,-0.207679849948876,0.32,0.329,1,"GRIN2A","InhibitoryNeuron",FALSE
0.676302418178272,0.241519070144975,0.054,0.048,1,"GALNT8","InhibitoryNeuron",FALSE
0.676813924395687,0.549402354012451,0.064,0.057,1,"SPTBN1","InhibitoryNeuron",FALSE
0.693921172900125,-0.15257195764262,0.88,0.859,1,"GRIA2","InhibitoryNeuron",FALSE
0.699200611853828,-0.851810240486901,0.051,0.057,1,"RPL31P57","InhibitoryNeuron",FALSE
0.700096992503652,-0.742277465454526,0.061,0.054,1,"ELL3","InhibitoryNeuron",FALSE
0.701358917715284,-0.818606217060556,0.069,0.075,1,"OR10H4","InhibitoryNeuron",FALSE
0.705553904468978,0.542289806871854,0.069,0.063,1,"NFIL3","InhibitoryNeuron",FALSE
0.706452271313662,-1.92955025676428,0.102,0.107,1,"SNRPFP4","InhibitoryNeuron",FALSE
0.711589215225693,0.49066006952477,0.171,0.186,1,"EPC1","InhibitoryNeuron",FALSE
0.71610227459914,0.860847078607594,0.115,0.107,1,"FRA3C","InhibitoryNeuron",FALSE
0.718369220919914,0.579322036958005,0.253,0.252,1,"YARS2","InhibitoryNeuron",FALSE
0.71845373373949,1.03144251434243,0.066,0.061,1,"TIPINP2","InhibitoryNeuron",FALSE
0.71859049189675,-0.374844760882104,0.056,0.05,1,"MIR1244-2","InhibitoryNeuron",FALSE
0.731755141553707,0.520500497269848,0.166,0.181,1,"CT45A8","InhibitoryNeuron",FALSE
0.734644694685193,0.500117649801596,0.148,0.143,1,"LINC00858","InhibitoryNeuron",FALSE
0.737839179618663,-0.174933831450269,0.061,0.068,1,"MAN1C1","InhibitoryNeuron",FALSE
0.749767892413099,0.149429901961599,0.875,0.884,1,"GAD2","InhibitoryNeuron",FALSE
0.750114689159641,-0.211376859120237,0.128,0.132,1,"FADD","InhibitoryNeuron",FALSE
0.750400108591466,1.15521308192541,0.079,0.075,1,"FGF3","InhibitoryNeuron",FALSE
0.750584856643064,0.656087309880173,0.054,0.059,1,"ARL2BPP7","InhibitoryNeuron",FALSE
0.755057451688225,0.85896665144954,0.066,0.073,1,"NT5CP2","InhibitoryNeuron",FALSE
0.758624455070423,0.182277851060215,0.059,0.063,1,"ZNF430","InhibitoryNeuron",FALSE
0.758927147178198,-0.595451880556372,0.084,0.077,1,"TMEM117","InhibitoryNeuron",FALSE
0.759153636920333,-0.231256404266562,0.064,0.059,1,"HNRNPDLP2","InhibitoryNeuron",FALSE
0.764982760724235,0.359147694703235,0.056,0.061,1,"PRELID2","InhibitoryNeuron",FALSE
0.77218857675958,0.975551311218588,0.097,0.091,1,"SDHDP5","InhibitoryNeuron",FALSE
0.776358532725031,0.899106679513733,0.056,0.061,1,"ASH2LP3","InhibitoryNeuron",FALSE
0.77724942466087,-0.129463797636539,0.141,0.147,1,"ARL4AP3","InhibitoryNeuron",FALSE
0.779362876025687,0.488455700932067,0.123,0.116,1,"MIR6729","InhibitoryNeuron",FALSE
0.779642534799368,-0.104197182653347,0.084,0.091,1,"TMEM121","InhibitoryNeuron",FALSE
0.787893956262504,0.606426996306447,0.228,0.227,1,"MT-RNR1","InhibitoryNeuron",FALSE
0.788526164202549,-0.274587756301089,0.194,0.197,1,"RPS27P14","InhibitoryNeuron",FALSE
0.799847626273167,1.27541610200905,0.051,0.048,1,"ZCCHC14-DT","InhibitoryNeuron",FALSE
0.802981122719124,0.187476480471553,0.24,0.236,1,"CFAP47","InhibitoryNeuron",FALSE
0.805992265601589,-0.670400708262409,0.179,0.181,1,"BCL6-AS1","InhibitoryNeuron",FALSE
0.808056927019412,-1.09797765551891,0.069,0.073,1,"RPS27P9","InhibitoryNeuron",FALSE
0.809227611033441,0.467923922338031,0.1,0.104,1,"SLCO1B7","InhibitoryNeuron",FALSE
0.814044028068607,-0.218901475452443,0.12,0.113,1,"FANK1","InhibitoryNeuron",FALSE
0.82101841784721,-1.11433553360819,0.054,0.057,1,"MAB21L2","InhibitoryNeuron",FALSE
0.826455379329746,-0.652758839745025,0.054,0.05,1,"ZNF277-AS1","InhibitoryNeuron",FALSE
0.830121895209719,0.689365525182555,0.087,0.091,1,"PUS10","InhibitoryNeuron",FALSE
0.834043156507672,0.495704274548142,0.049,0.052,1,"CDYLP1","InhibitoryNeuron",FALSE
0.834693855321519,0.143857728461532,0.056,0.052,1,"KRT1","InhibitoryNeuron",FALSE
0.836946248590002,-0.933782011425691,0.054,0.057,1,"STRA6LP","InhibitoryNeuron",FALSE
0.83893323259741,-0.166080173366931,0.107,0.111,1,"IFT43","InhibitoryNeuron",FALSE
0.8450596491587,0.907045416215847,0.061,0.059,1,"LINC00106","InhibitoryNeuron",FALSE
0.853744417927674,1.21349368577633,0.069,0.066,1,"RPS7P11","InhibitoryNeuron",FALSE
0.861092654433516,-0.311873493000278,0.107,0.111,1,"PIEZO2","InhibitoryNeuron",FALSE
0.86134389428197,-0.367250429579802,0.074,0.07,1,"EMC4","InhibitoryNeuron",FALSE
0.872350440582449,-0.338608241913614,0.097,0.1,1,"KCTD10","InhibitoryNeuron",FALSE
0.873794456761723,-0.489512364959047,0.092,0.088,1,"RNA5S6","InhibitoryNeuron",FALSE
0.874131379864827,0.989192200589577,0.061,0.066,1,"LINC02854","InhibitoryNeuron",FALSE
0.877371172648993,-0.152842768306559,0.192,0.197,1,"RN7SL558P","InhibitoryNeuron",FALSE
0.877820099761913,-0.555513269266681,0.125,0.12,1,"PRAMEF10","InhibitoryNeuron",FALSE
0.883418795016408,-0.354939729771883,0.059,0.057,1,"MT-CO3","InhibitoryNeuron",FALSE
0.884614373381946,-0.126596173186798,0.332,0.336,1,"RPL10","InhibitoryNeuron",FALSE
0.88737686892833,0.168299386457969,0.13,0.127,1,"RPS6P8","InhibitoryNeuron",FALSE
0.888076035132427,0.359437129674105,0.12,0.12,1,"OR7E25P","InhibitoryNeuron",FALSE
0.893271025686358,0.311748386786063,0.077,0.079,1,"RBMY1D","InhibitoryNeuron",FALSE
0.89351024487976,0.114660312163738,0.238,0.234,1,"CPNE2-DT","InhibitoryNeuron",FALSE
0.894176960693128,1.03210131356483,0.092,0.091,1,"RNU6-843P","InhibitoryNeuron",FALSE
0.903088296157984,1.1643459860309,0.09,0.088,1,"ATP6AP2","InhibitoryNeuron",FALSE
0.909430439030963,-1.61674619516719,0.072,0.073,1,"TSPY21P","InhibitoryNeuron",FALSE
0.915434620224931,-0.961909813720965,0.054,0.054,1,"SNORA63E","InhibitoryNeuron",FALSE
0.916459042904922,0.272475160279328,0.074,0.073,1,"RNU6-1081P","InhibitoryNeuron",FALSE
0.919334244299012,-1.69572972573434,0.09,0.088,1,"SYT1","InhibitoryNeuron",FALSE
0.921421427030851,0.331707853451293,0.049,0.05,1,"HERC2P10","InhibitoryNeuron",FALSE
0.922224697298413,-0.321321712399805,0.054,0.052,1,"PSMB7","InhibitoryNeuron",FALSE
0.922581447903026,1.60419568257673,0.095,0.095,1,"MIR6811","InhibitoryNeuron",FALSE
0.926930425821669,0.14601659082642,0.049,0.05,1,"UBL5P1","InhibitoryNeuron",FALSE
0.928633226947564,0.251064453097288,0.09,0.088,1,"RPL18AP7","InhibitoryNeuron",FALSE
0.928737801311879,0.616124593137034,0.079,0.082,1,"OR7E29P","InhibitoryNeuron",FALSE
0.929878303811973,-0.582053609183611,0.051,0.05,1,"IGHVII-28-1","InhibitoryNeuron",FALSE
0.929944078147827,1.07484656406799,0.066,0.066,1,"RNU6-958P","InhibitoryNeuron",FALSE
0.931028090017386,0.11569215511696,0.059,0.057,1,"RN7SL188P","InhibitoryNeuron",FALSE
0.932713338415653,-0.901995196948747,0.072,0.073,1,"PIWIL4-AS1","InhibitoryNeuron",FALSE
0.937180652778552,0.411934133083754,0.123,0.125,1,"RNU6-765P","InhibitoryNeuron",FALSE
0.93924813256889,0.208237433791274,0.189,0.188,1,"TSPYL1","InhibitoryNeuron",FALSE
0.941181918507213,-0.122394035290582,0.281,0.274,1,"MT-ND4","InhibitoryNeuron",FALSE
0.944893709191899,0.381538518113772,0.105,0.104,1,"LDHAL6B","InhibitoryNeuron",FALSE
0.947115115023558,-0.502254412423003,0.054,0.052,1,"HSF1","InhibitoryNeuron",FALSE
0.950768316315457,-0.802008856601534,0.066,0.066,1,"SMARCE1P3","InhibitoryNeuron",FALSE
0.953447957659827,-0.641156587482114,0.13,0.125,1,"MAGEB18","InhibitoryNeuron",FALSE
0.964688925393693,-0.411577188299487,0.092,0.093,1,"FIBCD1","InhibitoryNeuron",FALSE
0.968355983248224,0.289969378819368,0.059,0.059,1,"H3-4","InhibitoryNeuron",FALSE
0.968950726578108,2.10786025802301,0.061,0.063,1,"TRW-CCA1-1","InhibitoryNeuron",FALSE
0.970633291742949,-0.456423920456355,0.187,0.186,1,"LINC01252","InhibitoryNeuron",FALSE
0.971764452810793,0.804213977309447,0.054,0.054,1,"PITPNA-AS1","InhibitoryNeuron",FALSE
0.975699300507285,0.281862126486994,0.059,0.059,1,"RNU6-690P","InhibitoryNeuron",FALSE
0.977199236482285,-0.787862989441015,0.072,0.07,1,"SIGLEC16","InhibitoryNeuron",FALSE
0.98432909513993,0.620326437587372,0.069,0.07,1,"BNIP3P30","InhibitoryNeuron",FALSE
0.986850794074796,0.309855063298683,0.223,0.222,1,"COL24A1","InhibitoryNeuron",FALSE
0.988130818974261,-0.177134886464065,0.059,0.059,1,"RPS25P10","InhibitoryNeuron",FALSE
0.988414421215733,-0.20369743595845,0.069,0.068,1,"RPS18","InhibitoryNeuron",FALSE
0.989048476562883,0.24489892203318,0.056,0.057,1,"KDM5D","InhibitoryNeuron",FALSE
0.993336706137971,0.47051871394143,0.084,0.086,1,"MT-ND4L","InhibitoryNeuron",FALSE
0.993797656790806,0.313310151821272,0.107,0.109,1,"MIR374A","InhibitoryNeuron",FALSE
0.99422502037967,-1.14303846843189,0.051,0.05,1,"NSD1","InhibitoryNeuron",FALSE
0.998623795132236,0.817961751393065,0.092,0.093,1,"UQCRC1","InhibitoryNeuron",FALSE
0.00192983971824989,-7.72687591321036,0.007,0.079,1,"NXN","Oligodendrocyte",TRUE
0.00290594702979243,5.42843385180192,0.132,0.032,1,"SMTNL2","Oligodendrocyte",TRUE
0.00317535095199656,4.44989664462292,0.086,0.008,1,"PHLPP1","Oligodendrocyte",TRUE
0.00334668517668439,9.27250326274951,0.066,0,1,"OR6K5P","Oligodendrocyte",TRUE
0.00394294815094768,-6.81407288238597,0.007,0.071,1,"STMN2","Oligodendrocyte",TRUE
0.00445263341275577,1.55287328107613,0.099,0.016,1,"MIR1471","Oligodendrocyte",TRUE
0.00509067023772115,1.24264170220614,0.113,0.024,1,"RPL29P28","Oligodendrocyte",TRUE
0.00657379704250234,1.88965166275052,0.093,0.016,1,"RN7SKP197","Oligodendrocyte",TRUE
0.00727752978950251,-1.61260358752176,0.013,0.079,1,"C2orf69P2","Oligodendrocyte",TRUE
0.0100020782568858,0.840441327991162,0.265,0.135,1,"ARL2BPP3","Oligodendrocyte",TRUE
0.0141648475791606,1.991170388788,0.066,0.008,1,"AQP1","Oligodendrocyte",TRUE
0.0152148059655034,-5.24227573961208,0.007,0.056,1,"PITX3","Oligodendrocyte",TRUE
0.0211803516171025,7.40803094548982,0.06,0.008,1,"RPS27AP1","Oligodendrocyte",TRUE
0.0227988051156397,2.13825782622019,0.06,0.008,1,"LINC02014","Oligodendrocyte",TRUE
0.0256580708431895,-0.653882686943947,0.026,0.087,1,"TRW-CCA1-1","Oligodendrocyte",TRUE
0.0268712288516442,1.91028804671408,0.073,0.016,1,"TBCE","Oligodendrocyte",TRUE
0.0279099999065699,-2.6847315974862,0.06,0.135,1,"RNU6-1319P","Oligodendrocyte",TRUE
0.0312279526797926,1.39629685803635,0.132,0.056,1,"TIPINP2","Oligodendrocyte",TRUE
0.0329243613897535,-5.39290328948391,0.02,0.071,1,"CYLD-AS1","Oligodendrocyte",TRUE
0.0349714041960852,7.13840165564999,0.053,0.008,1,"TINCR","Oligodendrocyte",TRUE
0.035397168561807,5.93064635501454,0.053,0.008,1,"RPL7L1P17","Oligodendrocyte",TRUE
0.0381619041539038,1.89998149185573,0.159,0.079,1,"PSME3","Oligodendrocyte",TRUE
0.038752391154236,-1.05607454103657,0.139,0.238,1,"GLMN","Oligodendrocyte",TRUE
0.0395398251040848,2.97250132661731,0.079,0.024,1,"URAD","Oligodendrocyte",TRUE
0.0446781639768841,1.08254158867621,0.093,0.032,1,"CLDN5","Oligodendrocyte",TRUE
0.048680501078438,-1.77318630348477,0.013,0.056,1,"UPF3A","Oligodendrocyte",TRUE
0.0511716406291804,-0.430228264684812,0.06,0.127,1,"RN7SL217P","Oligodendrocyte",FALSE
0.0529465794746636,-1.55987449383724,0.033,0.087,1,"POLR3F","Oligodendrocyte",FALSE
0.0530343789315101,1.20581482373964,0.146,0.071,1,"LINC02271","Oligodendrocyte",FALSE
0.0587228216734542,-0.938718420754338,0.232,0.325,1,"GPC6-AS1","Oligodendrocyte",FALSE
0.0599756331437607,5.32442581693464,0.06,0.016,1,"PTENP1","Oligodendrocyte",FALSE
0.0624391018312713,3.78721615092272,0.06,0.016,1,"RN7SL411P","Oligodendrocyte",FALSE
0.0634984628972066,0.964514457161592,0.086,0.032,1,"THRSP","Oligodendrocyte",FALSE
0.0637018777655407,-3.2666018512018,0.02,0.063,1,"TMEM86B","Oligodendrocyte",FALSE
0.0650252625132593,0.42055897788894,0.225,0.135,1,"RNU6-903P","Oligodendrocyte",FALSE
0.0653069413280752,1.33872418146897,0.073,0.024,1,"ERVK-8","Oligodendrocyte",FALSE
0.067657824412882,1.51338054070668,0.073,0.024,1,"UGT2A3","Oligodendrocyte",FALSE
0.0701773344459926,-1.46623892045392,0.106,0.183,1,"PHB1P3","Oligodendrocyte",FALSE
0.0702567348969402,2.41695585664465,0.126,0.063,1,"MTDH","Oligodendrocyte",FALSE
0.0710295345838366,0.11957618404741,0.02,0.063,1,"TRV-CAC6-1","Oligodendrocyte",FALSE
0.0710970847129135,1.39048989285501,0.205,0.127,1,"RTF1","Oligodendrocyte",FALSE
0.0808043532385778,-1.42082368590238,0.066,0.127,1,"DNAAF19","Oligodendrocyte",FALSE
0.0842901339937206,-2.13810930869737,0.033,0.079,1,"PVALB","Oligodendrocyte",FALSE
0.0862755581632656,0.770487448897851,0.093,0.04,1,"TLE1","Oligodendrocyte",FALSE
0.0871292585026717,0.899662462598291,0.126,0.063,1,"CFC1B","Oligodendrocyte",FALSE
0.0907058121942617,0.148517031441914,0.073,0.135,1,"UBA52P1","Oligodendrocyte",FALSE
0.0959386979193112,-0.244551679206164,0.033,0.079,1,"SNORA65","Oligodendrocyte",FALSE
0.0965996493465788,3.03142710365331,0.053,0.016,1,"SLC26A1","Oligodendrocyte",FALSE
0.0978064268953572,-0.612807163784479,0.093,0.159,1,"OSBPL9","Oligodendrocyte",FALSE
0.0994379536439922,2.33138301608508,0.053,0.016,1,"FBP2","Oligodendrocyte",FALSE
0.0997438627949887,0.906606091505351,0.238,0.167,1,"ST13P2","Oligodendrocyte",FALSE
0.102342402038681,1.60849403103715,0.053,0.016,1,"BTBD3-AS1","Oligodendrocyte",FALSE
0.103595072864793,0.74583502349053,0.066,0.024,1,"TMEM61","Oligodendrocyte",FALSE
0.112314177444132,0.888392074544091,0.285,0.206,1,"MRPS18BP1","Oligodendrocyte",FALSE
0.113297789318142,1.58394903342174,0.099,0.048,1,"COL24A1","Oligodendrocyte",FALSE
0.113573417347728,-4.12892373279298,0.02,0.056,1,"RPS25P10","Oligodendrocyte",FALSE
0.113573417347728,-1.74209708264332,0.02,0.056,1,"TRIM45","Oligodendrocyte",FALSE
0.117890254062292,-1.17952338896436,0.02,0.056,1,"RNU6-777P","Oligodendrocyte",FALSE
0.119013377566821,-1.04378941868311,0.053,0.103,1,"MIR31HG","Oligodendrocyte",FALSE
0.120968007349632,0.437309732809125,0.099,0.048,1,"SMIM15-AS1","Oligodendrocyte",FALSE
0.129623106495983,2.59349185630642,0.093,0.048,1,"OR5AK1P","Oligodendrocyte",FALSE
0.130606639917241,-0.99539238936189,0.073,0.127,1,"TPT1","Oligodendrocyte",FALSE
0.130725082941601,1.03582577977195,0.073,0.032,1,"CPNE9","Oligodendrocyte",FALSE
0.131137178813846,-1.09814001087756,0.172,0.246,1,"MT-ND2","Oligodendrocyte",FALSE
0.136191732121791,0.258853878832506,0.126,0.071,1,"MTCYBP42","Oligodendrocyte",FALSE
0.142419341742299,-0.14110637614394,0.026,0.063,1,"RNU6-247P","Oligodendrocyte",FALSE
0.145867591969024,0.243361855689945,0.033,0.071,1,"ACTBL2","Oligodendrocyte",FALSE
0.148079644833604,-1.39747185601102,0.033,0.071,1,"AKAIN1","Oligodendrocyte",FALSE
0.148748196963807,1.61650628779031,0.113,0.063,1,"SRSF3P4","Oligodendrocyte",FALSE
0.154025162293525,-1.28459298950045,0.119,0.175,1,"KDM5D","Oligodendrocyte",FALSE
0.155123850086209,-0.282495635252647,0.159,0.095,1,"ARL4AP3","Oligodendrocyte",FALSE
0.155915676290296,-3.0581906460766,0.046,0.087,1,"LNC-RHL1","Oligodendrocyte",FALSE
0.156330130947884,-2.29357818099139,0.04,0.079,1,"NOC2LP2","Oligodendrocyte",FALSE
0.159022459493791,-2.88851083515638,0.046,0.087,1,"DDX11","Oligodendrocyte",FALSE
0.159713309276742,-1.28794820426542,0.126,0.183,1,"KRT18P29","Oligodendrocyte",FALSE
0.159962777058226,0.511648865539405,0.152,0.095,1,"CYCSP17","Oligodendrocyte",FALSE
0.163087174107582,0.587465385227087,0.033,0.071,1,"NUMBL","Oligodendrocyte",FALSE
0.164405634799558,1.98611552824111,0.079,0.04,1,"LINC01998","Oligodendrocyte",FALSE
0.165376230444042,-2.19424271091397,0.046,0.087,1,"MIR6884","Oligodendrocyte",FALSE
0.169653527840882,1.94094597692691,0.099,0.056,1,"GTF2IP20","Oligodendrocyte",FALSE
0.175391064485606,3.64073667590605,0.066,0.032,1,"RPL7L1P16","Oligodendrocyte",FALSE
0.177932864196883,4.30928618125556,0.066,0.032,1,"BCL6-AS1","Oligodendrocyte",FALSE
0.181996665976713,-2.3270695268444,0.079,0.127,1,"TMEM117","Oligodendrocyte",FALSE
0.183896954790018,0.208265914520803,0.079,0.04,1,"PNISR-AS1","Oligodendrocyte",FALSE
0.184407173118262,2.0106670303809,0.066,0.032,1,"FRA3C","Oligodendrocyte",FALSE
0.187045157954693,-0.153646181330889,0.066,0.032,1,"ZDHHC18","Oligodendrocyte",FALSE
0.187727735818088,1.2395766931363,0.146,0.095,1,"NREP-AS1","Oligodendrocyte",FALSE
0.189121243456503,1.12381128178819,0.046,0.087,1,"ZNF277-AS1","Oligodendrocyte",FALSE
0.189845812223985,2.27557167978648,0.126,0.079,1,"SIPA1","Oligodendrocyte",FALSE
0.191601291228499,0.976381589256529,0.099,0.056,1,"TRR-TCT5-1","Oligodendrocyte",FALSE
0.192404549085203,2.61748044733045,0.066,0.032,1,"SLC35F6","Oligodendrocyte",FALSE
0.195126198336607,1.19878422274254,0.066,0.032,1,"NDUFA5P6","Oligodendrocyte",FALSE
0.198778379354098,1.51429330094084,0.152,0.103,1,"CAMLG","Oligodendrocyte",FALSE
0.2012741435062,0.824287063924011,0.046,0.087,1,"RPL4P3","Oligodendrocyte",FALSE
0.207699014713262,-3.69409072429476,0.026,0.056,1,"WWP1","Oligodendrocyte",FALSE
0.210319110857543,-0.177381390446535,0.119,0.071,1,"MRPL57P9","Oligodendrocyte",FALSE
0.216373640793235,-0.351797066850787,0.205,0.254,1,"MT-ND4","Oligodendrocyte",FALSE
0.216400023759963,-0.515106136269845,0.318,0.238,1,"SHTN1","Oligodendrocyte",FALSE
0.220838415242469,-1.31471685210381,0.026,0.056,1,"RNU5B-4P","Oligodendrocyte",FALSE
0.220888528943289,2.23830268762437,0.093,0.056,1,"HSF1","Oligodendrocyte",FALSE
0.221402620856475,-4.95620586184095,0.033,0.063,1,"KLHL31","Oligodendrocyte",FALSE
0.224312796521371,1.92662793757725,0.192,0.143,1,"ECE2","Oligodendrocyte",FALSE
0.224451141296972,-0.240408594991988,0.106,0.063,1,"SRSF1P1","Oligodendrocyte",FALSE
0.225601768999943,0.918726600164031,0.086,0.048,1,"WBP1P1","Oligodendrocyte",FALSE
0.226096248243336,-0.393488319465459,0.033,0.063,1,"SDHDP5","Oligodendrocyte",FALSE
0.226368267829206,-4.81395833252438,0.04,0.071,1,"RRN3P2","Oligodendrocyte",FALSE
0.229347363386829,-0.773069557279748,0.026,0.056,1,"IP6K3","Oligodendrocyte",FALSE
0.231076781491909,-1.22411711655726,0.053,0.024,1,"RPS5P8","Oligodendrocyte",FALSE
0.231868583921057,-1.56663455067851,0.146,0.198,1,"OR7E39P","Oligodendrocyte",FALSE
0.236053182174619,-0.22016146596417,0.536,0.643,1,"UBL5P1","Oligodendrocyte",FALSE
0.237323094120367,1.18715655144151,0.033,0.063,1,"PSMD3","Oligodendrocyte",FALSE
0.238562945540898,-3.23196563115308,0.046,0.079,1,"PNRC1-DT","Oligodendrocyte",FALSE
0.23991377382137,-2.09356521288011,0.04,0.071,1,"ASH2LP3","Oligodendrocyte",FALSE
0.251385010622727,-1.1554555842393,0.073,0.111,1,"TXNDC11-AS1","Oligodendrocyte",FALSE
0.251899681182305,-2.66078946136001,0.066,0.103,1,"KLHDC10","Oligodendrocyte",FALSE
0.251974336581143,0.725364459011257,0.073,0.04,1,"MIR1268B","Oligodendrocyte",FALSE
0.258472381290696,-1.56600810349081,0.066,0.103,1,"ACTR3BP7","Oligodendrocyte",FALSE
0.259205650798068,2.34197715386984,0.06,0.032,1,"CACYBPP1","Oligodendrocyte",FALSE
0.261802928844216,2.10805027527078,0.099,0.063,1,"TRAV26-1","Oligodendrocyte",FALSE
0.262348252471875,-0.344367783168977,0.113,0.071,1,"SLC28A1","Oligodendrocyte",FALSE
0.26536761264764,-0.259673252562981,0.053,0.087,1,"RPS27P9","Oligodendrocyte",FALSE
0.26536761264764,-1.15829899326198,0.053,0.087,1,"PIRC10","Oligodendrocyte",FALSE
0.267106539349011,-0.431325549066969,0.695,0.722,1,"ABAT","Oligodendrocyte",FALSE
0.267983089801403,3.10244224478216,0.06,0.032,1,"MIR6758","Oligodendrocyte",FALSE
0.272033471744815,-0.387788870443055,0.04,0.071,1,"SNORD115-48","Oligodendrocyte",FALSE
0.278782865283487,1.22980882232155,0.06,0.032,1,"RABL6","Oligodendrocyte",FALSE
0.279190138230232,-1.71478145173692,0.106,0.143,1,"CDYLP1","Oligodendrocyte",FALSE
0.279914350307877,0.501275058767137,0.079,0.048,1,"RPS27P14","Oligodendrocyte",FALSE
0.283476535009003,1.05789580605163,0.053,0.087,1,"BNIP3P30","Oligodendrocyte",FALSE
0.285946564241606,0.179390731138064,0.066,0.103,1,"RPL18AP7","Oligodendrocyte",FALSE
0.294191933530133,0.202572703582802,0.159,0.111,1,"ADRA1A","Oligodendrocyte",FALSE
0.303356489655649,2.9325241696069,0.066,0.04,1,"RPL36P9","Oligodendrocyte",FALSE
0.306713715320743,1.93819194012704,0.086,0.056,1,"TNFRSF8","Oligodendrocyte",FALSE
0.309729722784342,1.64904647507558,0.172,0.135,1,"LINC02401","Oligodendrocyte",FALSE
0.310630443199835,2.67933865899867,0.066,0.04,1,"CDC34","Oligodendrocyte",FALSE
0.312166604363082,-0.634620733693855,0.185,0.23,1,"OR5H3P","Oligodendrocyte",FALSE
0.314291982501421,0.157230763919403,0.119,0.167,1,"SLCO1B7","Oligodendrocyte",FALSE
0.314571143340041,0.401487891214351,0.099,0.063,1,"FOXP2","Oligodendrocyte",FALSE
0.323202691411409,1.59760122662427,0.106,0.071,1,"TRAF3IP2","Oligodendrocyte",FALSE
0.323970677199851,0.133687148959092,0.119,0.167,1,"KRT1","Oligodendrocyte",FALSE
0.326121747405872,1.33875027927452,0.113,0.079,1,"UNC93B2","Oligodendrocyte",FALSE
0.32767547911336,0.134617917849787,0.106,0.071,1,"MTND5P30","Oligodendrocyte",FALSE
0.329487382910517,1.22118724149588,0.086,0.056,1,"MIR4525","Oligodendrocyte",FALSE
0.334491935238271,-0.262668734838973,0.179,0.23,1,"RUFY3","Oligodendrocyte",FALSE
0.335218956312492,-0.205409553874351,0.106,0.071,1,"PRKACB-DT","Oligodendrocyte",FALSE
0.335547672801243,-0.682574817348921,0.205,0.246,1,"MAGEB18","Oligodendrocyte",FALSE
0.336903296767344,-1.07768712047139,0.086,0.119,1,"SNRPFP4","Oligodendrocyte",FALSE
0.337017266998936,-0.688542213423351,0.225,0.167,1,"RPS27P15","Oligodendrocyte",FALSE
0.3389246794587,0.227857080693173,0.066,0.04,1,"LINC01489","Oligodendrocyte",FALSE
0.342480302716334,1.93677479623856,0.093,0.063,1,"CNTNAP5","Oligodendrocyte",FALSE
0.346399232771648,-1.8344162678518,0.033,0.056,1,"BAK1P1","Oligodendrocyte",FALSE
0.346399232771648,-3.03240947548853,0.033,0.056,1,"MIR9-3","Oligodendrocyte",FALSE
